umap_x,umap_y,label_str
10.337735,-0.7504871,Center
12.105374,1.0278507,Center
8.664963,0.88853383,Random
20.447283,-5.886979,Random
19.830185,-6.1646867,Donut
13.288803,1.6825469,Edge-Loc
0.06940898,19.05934,Edge-Ring
13.520062,-0.38663206,Scratch
-4.9890823,-1.9989897,Edge-Ring
14.072581,-1.9124337,Donut
16.177868,5.220952,Edge-Ring
7.5092163,10.608359,Center
10.533277,2.5335023,Loc
13.990918,9.156881,Random
13.225247,-1.8414904,Loc
9.102373,-0.4780581,Donut
7.277536,10.980713,Center
20.12629,5.4230084,Donut
10.601098,-0.45453686,Random
13.960498,0.04128495,none
5.943437,1.5945759,Random
16.079025,5.1229067,Edge-Ring
19.05893,-5.4347715,Donut
15.181498,-1.5409108,Edge-Loc
-8.290389,6.3032227,Edge-Ring
13.948143,3.3391714,Random
13.78007,0.91802746,Scratch
9.710363,1.0244772,Edge-Loc
12.279453,-1.238878,Loc
10.388566,-0.87855864,Loc
12.055447,0.9522807,none
4.570476,0.34135678,Random
13.204778,-1.1344198,Scratch
12.708313,1.596804,Center
1.9649762,6.000603,Loc
6.829386,0.15451299,Near-full
14.015331,-0.003014977,Edge-Loc
13.7336,1.9367553,Scratch
13.977521,-1.4591882,Edge-Loc
7.3279095,10.606981,Center
7.3074293,-0.56559944,Near-full
11.934494,-0.45345098,Donut
7.2279587,0.4367271,Near-full
13.983799,-0.5512389,Donut
14.913513,-4.9545064,none
13.125524,-1.7456788,Loc
19.886131,-5.605106,Donut
14.945017,1.3736079,Edge-Loc
7.4862957,10.393593,Edge-Loc
20.314692,5.5255795,Scratch
14.251502,-0.68179137,none
13.781832,1.0459322,none
11.211578,-0.6228966,Donut
13.399322,-0.37481806,Scratch
7.64036,10.289554,Edge-Loc
13.967863,0.055623274,Scratch
0.7390891,11.343986,none
11.569543,-1.5772995,Loc
11.989678,-2.2953677,Scratch
13.110198,2.2356403,Scratch
12.506625,1.1748841,Scratch
19.09964,-5.453072,Donut
14.397563,-1.9487942,none
11.949814,1.8691912,Donut
16.127285,5.1715665,Edge-Ring
13.071636,0.592345,none
19.38745,-6.018105,Donut
6.898619,10.996344,Center
13.41404,-3.1043088,Edge-Loc
13.352275,-1.1367569,Scratch
14.147439,-1.96129,Donut
13.992165,0.8850576,none
12.36035,-0.2822168,none
11.298295,-0.9400465,Donut
14.796812,2.136061,Center
13.774114,1.0745054,Loc
13.066031,1.7762804,Loc
20.275702,-5.7526474,Donut
10.276365,2.557207,Donut
15.920165,1.9781885,Donut
7.3188,0.65213335,Near-full
1.7827885,5.9502053,Center
14.8794365,-2.3845932,Center
-5.064546,-2.0911286,Edge-Ring
7.043213,10.959726,Center
7.308623,-0.52190846,Near-full
1.848096,5.978539,Edge-Loc
12.958888,-1.9008385,Edge-Loc
12.148252,1.4958227,Scratch
7.5881863,10.3061,Edge-Loc
9.80581,2.4811478,Random
10.582048,0.10282003,Center
14.955415,9.121383,Edge-Ring
13.332929,-1.3877962,Loc
12.612639,1.394831,none
11.09316,-1.2229803,Loc
10.771208,2.1176121,Edge-Ring
12.499239,0.37033564,Center
10.483569,2.54454,Donut
14.3422985,-0.61660796,Edge-Loc
13.223434,-2.1950486,Scratch
16.57886,9.998471,Random
12.630086,1.0971122,Loc
15.336545,0.14065371,Loc
13.249271,-2.0165603,none
12.816771,0.6313388,Edge-Loc
20.184511,5.3812923,Donut
19.418179,-5.4764156,Donut
7.13248,10.55669,Center
16.558067,9.9802265,Edge-Ring
12.591294,1.602263,Scratch
14.075319,9.199319,Random
0.13338399,18.990637,Edge-Ring
12.1971,1.360155,Loc
20.180164,5.384529,none
20.040773,-6.022569,Donut
0.7410389,11.341686,Scratch
10.828919,-1.3554069,Random
12.753004,-2.2313712,Edge-Loc
6.812877,0.16430706,Near-full
20.447826,-5.8781667,Donut
1.8415921,6.0360084,none
7.469357,10.577851,Center
12.020758,1.3374549,none
7.1588607,10.638902,Center
13.153862,-0.064014204,Loc
14.083349,-1.84546,Random
13.82494,2.2098022,Loc
10.885471,-0.8581717,Donut
10.768972,-0.95764554,Donut
14.2044935,-0.5064903,Scratch
13.695359,2.0921865,Loc
8.377263,-0.38190895,Donut
14.027098,-1.1932665,none
5.8754168,1.669877,Random
7.258104,10.799468,Center
6.3287573,0.87796515,Near-full
20.266748,5.4561405,Edge-Loc
-5.0010405,-2.0130696,Edge-Ring
12.913177,1.3786343,Edge-Loc
13.087711,0.76441723,Scratch
10.51687,0.012961828,Center
7.2657957,11.177907,Center
13.083168,-1.5315607,Scratch
13.40786,-3.0277364,Edge-Loc
20.411388,-5.850511,Donut
19.945456,-6.1604176,Donut
13.711439,1.9688046,Scratch
12.731454,1.817105,Loc
4.616141,0.39451697,Random
12.365305,-0.22547174,Donut
14.102945,-1.8059672,Edge-Loc
13.856357,-0.25146154,Scratch
13.970396,0.7894388,Scratch
13.306055,-2.7712886,Scratch
0.7631575,11.319922,none
16.307442,5.3506126,Edge-Ring
14.21276,-1.8090662,none
13.6333,-0.45157084,Edge-Loc
8.03377,-1.7101052,Edge-Ring
10.4080925,2.512554,Center
15.412493,0.12622684,none
12.629723,-2.3305027,Scratch
7.816691,0.12616584,Random
1.8189586,6.0111284,Scratch
11.381926,-0.50411886,Donut
12.606248,1.3394395,none
19.480923,-6.1390676,Donut
12.790817,1.7979006,Random
12.725132,-2.2682037,Loc
14.02438,-0.36962894,Scratch
13.112092,0.7868452,none
6.896007,11.118207,Center
14.915612,-4.9180017,none
14.863245,-4.90014,Scratch
1.9242722,6.066425,none
12.102575,1.015075,Loc
13.38064,-3.1074846,Random
19.371614,-5.8137207,Donut
13.340975,-1.4951112,Scratch
9.82779,2.4408586,Loc
12.118123,1.008023,none
12.363232,2.0032337,Edge-Loc
4.5509024,0.32859743,Random
13.579809,-0.88207704,Edge-Ring
19.179329,-5.9690466,Donut
13.881403,-0.3311896,Loc
20.457947,-5.923576,Donut
0.038076203,19.030455,Edge-Ring
12.395293,0.20497888,Scratch
13.102394,1.8092515,Loc
1.6420122,5.869746,Edge-Ring
14.327327,-0.71088123,none
14.93888,9.1353,Edge-Ring
14.120235,-1.8016434,Edge-Loc
14.750215,1.2084692,Scratch
19.919863,5.2727056,Edge-Loc
16.095617,5.1398497,Edge-Ring
13.974988,3.3639219,Random
7.085422,11.133043,Center
11.899677,-2.47912,none
9.9977255,2.387133,Edge-Loc
7.08464,10.432922,Center
13.966088,3.3564572,Random
19.755182,-6.0488167,Donut
-5.0283003,-2.053286,Edge-Ring
19.584732,-6.1136036,Donut
13.409798,1.2740824,Loc
0.7337149,11.349046,Scratch
12.831462,-2.2372324,Loc
7.652092,10.585955,Center
13.904836,0.05295062,Loc
10.639552,-0.02632047,Center
12.151932,2.1641464,Random
13.318051,-1.3695192,Scratch
11.948728,-1.6712719,Donut
11.973197,1.4273828,Random
4.5739427,0.35233384,Random
6.878536,11.161961,Center
13.80802,-0.19784757,Scratch
1.7520015,6.1219974,Loc
1.7262075,5.894405,Edge-Ring
19.57538,-5.4757366,Donut
15.54903,0.27266592,none
13.648921,9.1446,Random
13.491855,9.064823,Random
9.836118,-0.38694108,Center
6.8812613,11.049038,Center
10.202947,1.0545151,Loc
8.276782,-0.16708258,Random
0.6936031,11.389248,none
13.477857,-0.7128204,Loc
0.032940242,19.039694,Edge-Ring
13.290993,-2.9160683,Random
13.051912,-2.2823803,none
13.277597,-0.6543358,Edge-Ring
11.927147,-2.4714994,Random
9.620148,-5.3255696,Random
14.758562,9.305618,Edge-Ring
14.423597,9.969008,Edge-Ring
19.876993,-5.9831724,Donut
16.07951,5.120743,Edge-Ring
6.9472866,1.0233305,Near-full
13.162508,-1.2531097,Loc
12.970428,3.2312462,Edge-Loc
13.281846,-1.3044604,none
10.378603,2.5972323,Donut
12.840751,-2.0215964,Edge-Loc
7.6667304,0.9568563,Near-full
12.835411,0.24518876,Loc
7.298482,10.535185,Center
20.435328,-5.863966,Donut
8.8110285,0.90991277,Random
7.3537874,10.436148,Center
13.873559,1.0027367,Loc
13.941179,3.3325906,Random
13.041821,-1.2221451,Edge-Ring
13.052788,2.2096472,Scratch
10.115736,1.0397149,Edge-Loc
7.2706604,0.5771899,Near-full
13.115788,2.2022455,Edge-Loc
13.901898,0.7576234,Loc
7.755437,1.0068316,Near-full
17.05607,16.40658,Edge-Ring
12.045354,2.366988,none
14.930887,9.144072,Edge-Ring
13.553362,2.124268,Loc
10.519906,2.538697,Donut
-4.9552917,-2.1615534,Edge-Ring
14.596782,-1.019201,none
12.347886,-0.1492463,Edge-Loc
15.058832,4.0761037,Scratch
7.5567155,10.920174,Random
13.890303,-1.7505809,none
12.86335,-1.6240734,Loc
12.730798,1.7379174,none
10.563886,2.290722,Edge-Loc
0.028217226,19.113865,Edge-Ring
11.520498,-0.4991459,Loc
5.8865304,1.6584138,Random
19.770723,-5.515457,Donut
20.144321,5.378875,Edge-Loc
14.025871,-1.7971865,none
14.915453,-4.9536676,none
12.761219,1.4961395,none
14.925511,-4.94469,Loc
13.32577,-1.3570414,Scratch
-0.022979757,19.128225,Edge-Ring
12.085777,2.2463372,none
7.463403,10.437287,Center
8.553801,0.8574818,Random
14.714674,-0.06929746,Center
10.242755,2.2858768,Random
10.247205,2.511377,Loc
11.395308,-0.529075,Donut
0.7195394,11.362988,Edge-Loc
13.44728,-1.8565361,Scratch
0.09648198,19.099009,Edge-Ring
12.075365,2.3698285,none
13.9094095,-0.8120198,Scratch
14.00548,-0.87279075,Scratch
12.580421,-0.5253865,Edge-Loc
-5.0207043,-2.103893,Edge-Ring
14.494169,-0.5137593,Edge-Loc
7.725327,0.9638226,Near-full
20.100254,5.437902,none
14.98358,0.02904071,Scratch
12.8022,-2.0931704,Random
1.9341345,6.234786,Center
12.601181,-1.1915166,Edge-Ring
6.9528623,11.034189,Center
7.4628224,-0.7496007,Random
14.903188,2.1738822,Scratch
10.452831,2.2973225,Loc
10.801785,2.1035728,Edge-Ring
15.420971,0.06952578,Edge-Loc
20.102694,5.3849373,none
12.98118,-1.0982128,Edge-Ring
7.485954,10.664814,Scratch
13.939658,0.83871967,none
13.722149,-0.6052393,Scratch
14.92475,-0.20427416,Loc
12.781081,-2.2191653,Scratch
11.984615,2.404507,Edge-Loc
13.965663,0.57871175,Center
-8.290396,6.3032107,Edge-Ring
14.856736,2.182712,Scratch
13.321388,-0.4778271,Loc
13.488887,9.047323,Random
12.23386,-0.016084993,Loc
16.106302,5.1432347,Edge-Ring
0.23467582,18.87878,Edge-Ring
13.208434,-1.0345188,Center
20.26278,5.384674,Scratch
10.223105,1.1075269,Loc
19.063309,-5.387806,Donut
11.793722,-0.32321692,Donut
1.862377,6.1878233,Loc
15.223672,-0.018495198,Loc
7.672163,1.0231267,Random
7.4770565,10.761386,Center
12.803644,-1.1587719,Edge-Ring
14.355068,9.882496,Edge-Ring
-5.0900636,-2.0336466,Edge-Ring
7.3547835,10.530406,Center
12.359218,-0.38407233,Donut
13.406725,-3.0916228,Loc
12.639849,1.7671459,Scratch
12.534965,-1.6812009,Donut
14.730517,0.0037696923,Loc
10.471417,-0.17401536,Center
12.188439,-1.0922257,Donut
6.9143887,11.065515,Center
19.517344,-6.2534747,Donut
1.9169424,5.945175,Scratch
9.627438,-5.3173556,Random
20.262993,5.400708,Scratch
20.225248,5.331912,Edge-Loc
12.388729,-0.39693388,Loc
14.088836,-1.827579,Scratch
14.043871,-1.6936997,Scratch
11.952093,2.53774,Edge-Loc
13.0148945,0.09495158,none
4.551109,0.37289682,Random
7.3139772,-0.5199316,Donut
7.021689,10.891243,Center
13.691797,2.0053742,Edge-Loc
6.3161826,0.8370998,Near-full
20.457317,-5.8702455,Donut
14.019455,0.18149301,Loc
6.9028125,1.041253,Near-full
16.099586,5.14427,Edge-Ring
7.1350217,0.38886556,Random
12.488901,1.4150926,Center
11.9447565,-0.46892944,Donut
0.038943026,19.125347,Edge-Ring
12.338561,1.9719666,Center
7.005447,10.535309,Center
-0.059587754,19.176361,Edge-Ring
7.071331,10.800368,Center
9.818796,2.3933163,Center
13.803123,2.183882,Edge-Loc
11.791962,-0.32464555,Donut
7.18709,0.639324,Near-full
7.2966247,10.902311,Center
12.57644,-0.5447412,Edge-Loc
6.8169117,0.12548076,Near-full
7.322344,10.495473,Center
6.48842,0.88973993,Random
13.797143,-0.941507,Scratch
12.081932,2.3251235,Edge-Loc
12.48979,1.5253743,Scratch
12.677401,1.6864219,Scratch
4.5657887,0.3495396,Random
6.3567543,0.7617947,Random
7.768465,0.28648865,Near-full
13.940975,9.16923,Random
0.051271252,19.120962,Edge-Ring
-5.048081,-2.0605295,Edge-Ring
20.111475,5.3278365,none
12.997327,1.7859489,Loc
11.945229,2.5219772,Random
14.186908,-0.85900646,Scratch
13.993725,1.0512338,Scratch
0.09762563,19.013735,Edge-Ring
13.34617,-1.7427894,Scratch
14.839041,-1.0816633,Loc
16.033789,5.074337,Edge-Ring
16.059216,5.0975766,Edge-Ring
14.870359,-1.0767142,Edge-Loc
15.086926,-1.226947,Random
0.26197138,19.252842,Edge-Ring
12.970831,-1.7283739,Scratch
13.2389765,-0.39113277,Loc
7.433875,0.0603803,Near-full
9.442409,1.0125208,Random
19.479733,-5.8940864,Donut
12.555109,1.2836595,Scratch
13.832105,2.2044208,Edge-Loc
7.198571,10.427142,Center
12.997079,-1.9093119,Loc
9.958125,2.4956474,Random
8.24915,-0.8572663,Edge-Loc
13.888899,3.2692435,Scratch
7.505279,10.587754,Center
7.0852575,10.733524,Center
14.254189,-0.6725638,none
11.902828,-2.4587507,Loc
12.99564,-1.0665067,Loc
12.8094225,-1.433994,Donut
6.015074,1.5134125,Random
7.2987676,11.033055,Center
12.648866,1.3840163,Loc
12.569526,1.7090261,Edge-Loc
13.785283,0.11584798,Scratch
16.56924,9.992557,Edge-Ring
12.850829,-1.1564789,Scratch
14.117723,-0.70837384,Scratch
13.194382,1.8432076,Loc
6.9652834,10.912224,Center
13.320427,-0.7301494,Edge-Ring
12.078808,2.3003829,none
13.307157,-1.151084,Scratch
15.199005,0.20681326,Scratch
15.176427,0.2745909,Scratch
13.254282,-1.3169459,Scratch
-5.160864,-1.9643064,Edge-Ring
10.517432,2.5036242,Loc
13.968969,-0.8345846,none
19.251675,-5.679916,Donut
14.355038,9.88424,Edge-Ring
13.835882,1.0029374,Edge-Loc
14.086049,-0.21892138,Edge-Loc
19.758453,-6.020647,Donut
14.824715,-2.353978,Edge-Loc
1.6227427,6.0828867,Random
9.825702,2.5204313,Random
7.4669347,-0.7527547,Random
12.331431,-0.11697512,Center
14.886009,-1.2344075,Loc
13.98093,-0.03875947,Center
12.737806,1.2275237,Center
20.462652,-5.866339,Donut
12.641349,1.4136631,Donut
6.9859443,11.084004,Center
10.532273,2.5051298,Donut
7.399545,10.50069,Center
9.925544,2.514082,Random
13.25243,-0.9867314,Scratch
15.212094,-1.5775303,Edge-Loc
13.380195,-0.7837751,none
10.582862,-0.95260584,Donut
13.76176,0.1966397,Loc
1.6032695,5.8259745,Edge-Loc
11.860545,-1.9809339,Random
13.96563,-0.03839263,Edge-Loc
7.5960264,10.640631,Center
11.908608,-2.4595451,Center
13.746495,9.145101,Random
12.346195,-0.3454191,Center
13.176114,-0.26939908,Loc
11.919869,2.5894802,Edge-Loc
11.8622675,-1.6864657,Loc
12.2725725,-1.2056929,Loc
11.9745455,2.5566316,Edge-Loc
13.937341,-0.21143019,Scratch
13.808814,-1.3288323,Loc
9.618893,-5.3269215,Random
13.63109,-0.09190965,Edge-Ring
8.028783,-1.713148,Edge-Ring
14.749802,-1.0359255,Edge-Loc
0.040366564,18.998611,Edge-Ring
13.06343,-1.8452381,Scratch
13.324209,-3.0190144,none
20.093866,-5.823872,Donut
1.6898893,5.8582544,Loc
9.618779,-5.3268156,Random
13.003814,-0.19410606,Random
13.999976,-0.01386508,Edge-Loc
6.322692,0.89811265,Near-full
13.20218,-1.6583605,Scratch
20.19753,5.327319,Donut
12.750856,-2.3839877,Edge-Loc
12.194576,2.265804,none
13.59359,9.030005,Random
20.052637,5.313674,Scratch
6.9949923,10.97767,Center
12.665918,1.0342458,none
19.952343,-5.994032,Donut
6.833617,11.152376,Center
19.776316,-5.971635,Donut
14.16233,9.154972,Edge-Ring
7.638578,10.460109,Center
16.579672,10.002426,Edge-Ring
11.964168,-2.4007921,Scratch
10.499698,-0.16965935,Center
11.397735,-0.5949124,Donut
13.02121,3.314664,Edge-Ring
-5.022269,-2.1322868,Edge-Ring
13.782012,-0.8266282,Scratch
7.2152095,11.186096,Random
19.708813,-5.9265313,Donut
15.181092,-0.026015617,Loc
1.7809994,6.0121236,none
6.976475,10.776283,Center
12.225833,-0.25744683,Loc
13.557606,-0.65054935,Center
12.914779,-1.9412144,Edge-Loc
20.46658,-5.978523,Loc
7.536444,0.6135318,Near-full
7.0664234,11.033666,Center
13.79883,-0.41301078,Scratch
16.567955,9.991009,Edge-Ring
13.386937,-3.1348367,Random
20.035036,5.3044477,Scratch
14.883335,-4.930251,Loc
6.992539,10.85202,Center
5.876314,1.669735,Random
10.1835375,0.9992756,Donut
14.843175,2.1402707,Loc
13.398661,-1.7959114,Loc
20.52264,-5.8279366,Donut
12.080124,-1.7014678,Donut
14.988953,-1.2319605,Edge-Loc
13.297328,-3.1379986,none
13.904171,2.2941673,Random
7.5596175,10.55158,Center
7.012153,10.701385,Center
20.042397,5.2491918,Edge-Loc
13.906543,-0.92048466,Loc
7.572439,10.513433,Center
10.299655,2.5309355,Loc
10.372042,6.2626705,Random
19.858122,5.2816086,Edge-Loc
7.249908,-0.588253,Random
15.331366,0.23347905,Loc
12.73946,1.1849086,Edge-Loc
13.563969,9.128978,Random
14.946108,-1.2464505,Random
12.856851,-2.300879,none
13.050467,1.7329668,Loc
7.15361,10.751023,Center
12.776613,1.4845747,Loc
11.882627,1.8785834,Donut
7.6834693,0.9790137,Random
12.35581,-0.49294367,Scratch
13.91516,2.263077,Random
1.9443076,6.089067,none
1.8755294,5.9459624,none
12.6133175,1.7400246,Loc
13.8893175,1.0164559,Edge-Ring
19.756863,-5.763407,Donut
10.882713,-1.4554152,Random
10.199074,1.0034622,Center
7.0865383,10.555399,Center
13.166525,-1.4873371,Scratch
0.10410837,19.080978,Edge-Ring
11.519535,0.016891584,Center
19.496214,-5.925754,Donut
20.235535,5.473203,Loc
7.4436045,10.664697,Center
13.7881775,2.1601374,Donut
7.217693,10.542669,Center
10.155443,1.0622759,Loc
-0.06588539,19.15897,Edge-Ring
13.378769,-3.1291344,Random
12.400714,1.537062,Loc
13.97071,-1.7332473,Loc
13.906189,3.2871888,none
20.189579,5.3918734,none
14.004508,0.01573806,none
7.657762,10.71109,Center
20.20005,5.2531443,Edge-Loc
14.173899,-2.0199814,Donut
14.896094,-1.0847014,Scratch
12.41918,-0.6512876,Scratch
0.694901,11.388151,Loc
14.14636,9.184117,Edge-Ring
14.867401,2.18875,Scratch
14.874758,-4.9085264,Scratch
12.539223,1.5493655,Scratch
13.778072,1.0463977,Edge-Loc
7.2695036,10.6847,Center
1.8417764,6.0530705,Scratch
4.565744,0.3423375,Random
9.617508,-5.3282323,Random
11.921973,-2.384569,Random
20.088556,5.345817,Edge-Loc
14.094544,-1.9214873,Random
16.55794,9.979458,Edge-Ring
15.636184,4.619794,Edge-Ring
4.820036,0.41116118,Random
14.494793,-1.9181713,Loc
7.054434,10.741139,Center
8.437824,-0.40773952,Donut
13.412275,-0.39685902,Scratch
7.197704,10.936007,Center
14.717333,-2.2380638,Center
13.177884,-1.3101201,Scratch
13.05877,-2.1247005,Scratch
12.473598,-1.7805077,Loc
0.042995464,19.060795,Edge-Ring
1.8555979,6.0310845,none
19.72427,-5.6145515,Donut
13.517406,-0.25207224,Scratch
7.6642714,0.37606,Random
14.114812,-1.443636,Edge-Loc
7.6034493,10.370033,Center
20.127554,5.4201317,Donut
13.968011,-1.0566778,none
13.814558,-0.2998701,Scratch
13.846536,3.1959078,Edge-Loc
13.95325,3.3488142,Center
12.257556,1.7683096,Loc
4.505004,0.38992637,Random
12.626876,2.0870576,Center
14.071009,9.208073,Edge-Ring
14.359211,-1.2901648,Scratch
13.19707,-1.3538376,Scratch
0.7293777,11.354619,none
13.998202,0.87176144,Scratch
14.82835,-1.1876218,none
10.373812,6.263068,Random
13.792289,-0.08841403,Center
13.85693,0.9633146,Loc
0.017715672,19.076614,Edge-Ring
-5.012673,-2.1232479,Edge-Ring
19.903858,-5.5796833,Donut
7.4591084,10.443751,Center
11.732872,-1.5943644,Random
12.9961,3.265077,Edge-Ring
14.870134,-2.3798604,Center
-4.970672,-2.0196085,Edge-Ring
9.966626,2.2093005,Random
10.968201,-0.9136625,Donut
14.078717,0.69340026,none
14.562539,-0.96813107,Scratch
7.2045927,-0.61246103,Near-full
12.783833,-1.5526642,Loc
2.0094476,6.009168,Scratch
13.994437,-0.11420458,Edge-Loc
13.352352,-1.9968286,Scratch
14.990449,-1.2405713,Random
6.9553294,1.0227747,Near-full
-4.9964013,-2.157104,Edge-Ring
8.3750925,-0.41031557,Donut
7.5582056,10.42365,Center
19.468721,-6.158975,Donut
7.7516007,1.0294237,Random
18.974993,-5.773747,Donut
13.032393,1.8728914,Scratch
4.545566,0.37032446,Random
14.919151,2.2449841,Scratch
7.005178,10.404007,Random
20.16823,5.367297,Edge-Loc
13.43783,-1.6980454,Edge-Loc
14.968569,1.3895276,Edge-Loc
7.123748,10.459337,Center
11.842654,-0.2979159,Donut
10.8729925,-1.4654133,Random
7.320387,10.501033,Center
20.53104,-5.929535,Donut
13.943317,3.3371584,Random
13.562223,9.10847,Random
12.115659,2.3090088,Edge-Loc
10.809019,2.007232,Edge-Loc
10.580766,-0.61953926,Random
7.306535,10.471541,Center
20.175388,5.3476834,Scratch
14.050772,-1.2804153,Edge-Loc
12.50081,-0.30915034,none
0.09515153,18.989672,Edge-Ring
1.9590167,5.974961,Edge-Loc
13.2090645,1.8843287,Loc
-5.0004516,-2.0584958,Edge-Ring
14.918161,1.3636078,Scratch
12.473854,-1.7425979,Edge-Loc
17.08337,16.379524,Edge-Ring
12.549694,-2.42224,Edge-Loc
13.833095,1.0649121,none
12.591728,-1.9956014,none
12.4229,-0.4881217,Scratch
13.825599,9.086644,Random
14.13098,-1.2836995,Center
10.801161,2.0960233,Edge-Loc
15.829874,2.049493,Donut
12.671315,2.3045661,Edge-Ring
1.9079875,5.977785,Loc
10.220407,-0.8661155,Random
13.834095,3.1840622,none
10.138177,1.0959994,Loc
14.992211,-1.2692754,Center
20.00661,5.270769,Edge-Loc
16.138754,5.1791544,Donut
11.739506,-0.45560932,Donut
12.252994,-0.29407609,Donut
14.351385,9.891501,Edge-Ring
14.91167,-2.4275029,Edge-Loc
12.582285,1.145841,Donut
12.600242,-2.2096722,none
10.149429,1.0772079,Loc
17.055126,16.407238,Edge-Ring
13.816008,-0.85661536,Loc
12.65278,-2.4346151,Random
10.155049,1.0152483,Edge-Ring
14.82051,-1.3123925,Edge-Loc
20.172039,-5.637648,Donut
11.049507,-0.6897044,Donut
12.563027,1.289738,none
6.136416,1.3431609,Near-full
8.050603,-1.6773089,Edge-Ring
1.8506355,5.995567,Scratch
13.047977,1.8647038,Scratch
13.228889,-1.4209048,Scratch
19.002474,-5.546683,Donut
10.618403,0.16103676,Center
12.316946,1.944969,Scratch
12.623506,-1.7755848,Center
12.590498,1.0275321,none
10.810135,-0.90444994,Donut
7.196308,10.362276,Center
12.717261,1.394576,Loc
13.490141,-1.3731678,Edge-Loc
7.6497126,0.3193179,Random
14.891272,2.1997633,Scratch
13.1690855,-1.4243965,Scratch
12.626882,-1.6586055,Scratch
13.303369,1.6627946,Random
0.052444804,19.069508,Edge-Ring
14.976685,-1.2188064,Edge-Loc
13.392778,-3.100279,Edge-Loc
7.3234816,10.596412,Center
19.969618,-6.1140018,Donut
8.049982,-1.6779077,Edge-Ring
14.924278,-2.286583,Center
12.286517,2.2103682,Scratch
13.830322,-0.41605574,Edge-Ring
20.146404,5.373208,Edge-Loc
0.0038995813,19.086422,Edge-Ring
13.864203,-0.8663215,Loc
13.371952,-2.9772255,none
13.825005,1.0202516,Scratch
15.106149,0.064763494,Loc
14.952208,9.131163,Edge-Ring
14.141161,-1.1549304,Edge-Loc
15.064237,-1.2461607,Random
15.493314,0.18508156,none
5.9434757,1.5960184,Random
20.088005,5.3493714,Edge-Loc
12.485079,1.5517719,Loc
20.05002,5.279674,Scratch
-4.9442286,-2.1468654,Edge-Ring
19.979519,5.211534,Edge-Loc
8.035627,-1.704772,Edge-Ring
13.979698,-1.2942804,Scratch
14.891465,2.2232049,Scratch
4.568107,0.33527765,Random
7.348839,-0.56747377,Near-full
10.594415,-0.9306346,Donut
10.213155,-0.8405651,Random
6.2952538,0.85705423,Random
7.382183,0.5290555,Near-full
19.846487,-5.858111,Donut
8.852379,0.92345965,Random
12.22565,1.9522275,Center
12.547829,-0.50647336,Donut
12.629379,-0.41620594,Edge-Loc
14.950145,-1.2270932,none
19.996565,5.206777,Edge-Loc
12.086715,2.2795157,Scratch
20.143366,5.373332,Scratch
13.428015,-1.9811856,Loc
14.012538,9.220538,Random
13.194428,-2.232575,Edge-Loc
15.015766,4.0446286,Edge-Loc
12.438267,-0.3665268,Loc
13.983986,0.6238578,Edge-Loc
7.5116262,0.22954792,Near-full
1.6345844,5.876708,Edge-Loc
13.280604,-1.3444116,Scratch
13.218617,-1.4005859,Edge-Loc
5.873029,1.6742378,Random
9.847925,2.482712,Random
15.398288,0.06691507,Random
12.107769,2.3002143,Scratch
12.681445,-1.7499353,none
7.374169,-0.1988199,Random
19.958214,-6.088806,Donut
10.481159,-0.07871025,Center
12.423274,-1.8852141,Edge-Loc
19.782057,-6.0565796,Donut
12.419533,-2.5586832,Random
10.499483,2.5284135,Donut
12.882649,0.56824523,none
7.645557,0.8502892,Near-full
14.740773,-2.30943,Center
7.552095,10.52766,Center
14.920568,-4.9303083,none
12.792279,1.9899185,Loc
14.840028,-2.334424,Center
13.374115,-0.5254476,Scratch
13.366752,-3.0495448,Loc
8.795957,0.91723305,Random
20.09069,5.4500303,none
6.850943,10.4442215,Center
13.848593,0.002062761,Edge-Loc
13.941356,0.0903799,Scratch
13.467769,-0.839242,Edge-Ring
10.986782,-0.9026824,Donut
7.616929,10.544549,Loc
13.849166,2.1742282,Edge-Loc
8.034875,-1.7068253,Edge-Ring
11.816314,-0.34801185,Donut
15.352995,0.0056227143,Scratch
15.169831,0.085506946,none
13.03928,2.3037624,Loc
-5.0158744,-2.1274803,Edge-Ring
12.586272,1.5085787,Scratch
7.598505,10.499013,Center
0.7340583,11.348541,none
15.430635,0.34556,Random
13.914923,-0.03634945,Scratch
14.9361,2.2612648,Loc
14.301352,-0.99250054,none
20.23,-5.8133235,Donut
-4.9066854,-2.2169015,Edge-Ring
13.54172,-0.90760046,Edge-Loc
12.702773,-2.1453469,Random
7.347521,10.965804,Loc
11.902446,2.475241,Random
6.829119,0.11933139,Near-full
-5.0118213,-2.0379462,Edge-Ring
13.299569,-1.4251212,Scratch
19.303232,-5.6700068,Donut
13.360511,8.987498,Random
13.425333,9.003885,Random
15.194279,0.06520622,none
7.8562074,1.0531859,Donut
15.4531,0.05480555,Scratch
12.610376,1.685072,Center
4.5807076,0.33578956,Random
-4.97565,-2.0962765,Edge-Ring
-4.996146,-2.1028984,Edge-Ring
20.16247,-6.080337,Donut
11.972605,-2.3619006,Scratch
14.033856,0.93475914,Donut
6.9611673,10.984192,Center
7.5572104,10.476616,Center
13.854766,-0.9329935,Random
14.368487,9.8922415,Edge-Ring
4.5490136,0.35769862,Random
10.129053,-0.5308663,Random
11.935474,-2.4292545,none
7.6768975,10.619306,Center
13.379976,-3.048814,Random
13.752565,0.98796165,none
12.578694,1.8003368,Loc
