label,row,col,mean_defect_probability
none,15,48,0.07851130359286718
none,15,49,0.079772910717556
none,15,50,0.0815160990565078
none,15,51,0.08274379201117811
none,15,52,0.08677279540937795
none,15,53,0.09124946585182221
none,15,54,0.09711661726502567
none,15,55,0.10459130033710685
none,15,56,0.12438360995991345
none,15,57,0.1737355101708596
none,15,58,0.14965644945771242
none,15,59,0.0322591585216135
none,15,60,0.012005616186555067
none,15,61,0.01052695837374772
none,15,62,0.0
none,15,63,0.0
none,16,0,6.782834003703427e-06
none,16,1,6.782834003703427e-06
none,16,2,0.009306048253081102
none,16,3,0.02603929974021746
none,16,4,0.061045506033330844
none,16,5,0.14935122192754577
none,16,6,0.14283970128399048
none,16,7,0.11899803976097292
none,16,8,0.10507288155136979
none,16,9,0.09407112479736283
none,16,10,0.08734933629969274
none,16,11,0.08595207249492984
none,16,12,0.08055293662798191
none,16,13,0.0811566088543115
none,16,14,0.07992213306563749
none,16,15,0.07732430764221908
none,16,16,0.07649680189376726
none,16,17,0.07754814116434129
none,16,18,0.07724291363417463
none,16,19,0.07612374602356356
none,16,20,0.0748010933928414
none,16,21,0.0736344459442044
none,16,22,0.07265093501366741
none,16,23,0.07364801161221181
none,16,24,0.07516736642904139
none,16,25,0.07522162910107101
none,16,26,0.07371583995224885
none,16,27,0.07350557209813405
none,16,28,0.07300364238186
none,16,29,0.073437743758097
none,16,30,0.07513345225902286
none,16,31,0.07564894764330432
none,16,32,0.07646288772374873
none,16,33,0.07735822181223759
none,16,34,0.07589312966743765
none,16,35,0.07476039638881918
none,16,36,0.07530980594311916
none,16,37,0.07353948626815256
none,16,38,0.07350557209813405
none,16,39,0.07452978003269325
none,16,40,0.07312573339392665
none,16,41,0.07299007671385258
none,16,42,0.07398715331239698
none,16,43,0.07377010262427848
none,16,44,0.07379045112628958
none,16,45,0.07417707266450069
none,16,46,0.07484179039686362
none,16,47,0.07743283298627833
none,16,48,0.07735822181223759
none,16,49,0.0791760213252301
none,16,50,0.08061398213401523
none,16,51,0.08146861921848186
none,16,52,0.08323893889344847
none,16,53,0.08578928447884095
none,16,54,0.09186670374615923
none,16,55,0.09745575896521085
none,16,56,0.11285957498762132
none,16,57,0.14758768508658288
none,16,58,0.14990741431584945
none,16,59,0.0659155808479899
none,16,60,0.027992755933284045
none,16,61,0.01052695837374772
none,16,62,0.0
none,16,63,0.0
none,17,0,6.782834003703427e-06
none,17,1,6.782834003703427e-06
none,17,2,0.05234313000657935
none,17,3,0.08710515427555941
none,17,4,0.11466380883260643
none,17,5,0.1460683302697533
none,17,6,0.11916761061106551
none,17,7,0.0983510930536997
none,17,8,0.09157504188399997
none,17,9,0.08639973953917426
none,17,10,0.08314397921739661
none,17,11,0.08283196885322626
none,17,12,0.07722934796616722
none,17,13,0.07759562100236721
none,17,14,0.07753457549633389
none,17,15,0.07631366537566726
none,17,16,0.07516058359503767
none,17,17,0.07705299428207094
none,17,18,0.07695803460601909
none,17,19,0.07490961873690065
none,17,20,0.0751944977650562
none,17,21,0.07490961873690065
none,17,22,0.07254919250361186
none,17,23,0.07271876335370445
none,17,24,0.07385827946632662
none,17,25,0.07564894764330432
none,17,26,0.07490283590289695
none,17,27,0.07355983477016367
none,17,28,0.07292903120781925
none,17,29,0.0738175824623044
none,17,30,0.07562859914129322
none,17,31,0.07566251331131173
none,17,32,0.07465865387876362
none,17,33,0.07517414926304508
none,17,34,0.07632044820967096
none,17,35,0.07528945744110804
none,17,36,0.07574390731935618
none,17,37,0.07464508821075622
none,17,38,0.0738243652963081
none,17,39,0.07425168383854142
none,17,40,0.07255597533761557
none,17,41,0.07291546553981185
none,17,42,0.07299685954785629
none,17,43,0.07345809226010812
none,17,44,0.07495031574092287
none,17,45,0.0742042040005155
none,17,46,0.07418385549850438
none,17,47,0.07508597242099695
none,17,48,0.075587902137271
none,17,49,0.08233003913695221
none,17,50,0.08415462148394842
none,17,51,0.08225542796291146
none,17,52,0.08277092334719292
none,17,53,0.08063433063602635
none,17,54,0.08595885532893353
none,17,55,0.09297908852276658
none,17,56,0.10318725369834024
none,17,57,0.12854148720418365
none,17,58,0.16101091357991196
none,17,59,0.14361294436041266
none,17,60,0.08829215022620751
none,17,61,0.040425690662072425
none,17,62,0.0
none,17,63,0.0
none,18,0,0.0
none,18,1,0.0
none,18,2,0.0906525764594963
none,18,3,0.13900740007189805
none,18,4,0.16185198499637118
none,18,5,0.1333844306828279
none,18,6,0.10986834519198811
none,18,7,0.09370485176116285
none,18,8,0.08735611913369644
none,18,9,0.0827302263431707
none,18,10,0.08068859330805597
none,18,11,0.08096668950220781
none,18,12,0.07734465614423018
none,18,13,0.07801615671059682
none,18,14,0.0775752725003561
none,18,15,0.07534372011313767
none,18,16,0.07469256804878215
none,18,17,0.07504527541697473
none,18,18,0.07494353290691917
none,18,19,0.07683594359395242
none,18,20,0.07783980302650054
none,18,21,0.07528945744110804
none,18,22,0.0738243652963081
none,18,23,0.07334956691604887
none,18,24,0.07294259687582666
none,18,25,0.07508597242099695
none,18,26,0.07689698909998575
none,18,27,0.07507240675298954
none,18,28,0.07410246149045994
none,18,29,0.07552685663123766
none,18,30,0.07731752480821537
none,18,31,0.0779822425405783
none,18,32,0.07478752772483399
none,18,33,0.07378366829228589
none,18,34,0.07620514003160801
none,18,35,0.07709369128609316
none,18,36,0.07630688254166355
none,18,37,0.07538441711715989
none,18,38,0.0737972339602933
none,18,39,0.07376331979027477
none,18,40,0.07349878926413034
none,18,41,0.07355983477016367
none,18,42,0.07345809226010812
none,18,43,0.07326139007400072
none,18,44,0.07392610780636366
none,18,45,0.07556755363525988
none,18,46,0.07537763428315619
none,18,47,0.07527589177310064
none,18,48,0.07607626618553764
none,18,49,0.08355094925761881
none,18,50,0.08304223670734107
none,18,51,0.08085138132414485
none,18,52,0.08177384674864852
none,18,53,0.07978647638556341
none,18,54,0.08314397921739661
none,18,55,0.08804118536807048
none,18,56,0.09771350665735158
none,18,57,0.11056697709436956
none,18,58,0.13879034938377954
none,18,59,0.18373340749231845
none,18,60,0.13624000379838705
none,18,61,0.07853165209487828
none,18,62,0.0
none,18,63,0.0
none,19,0,0.0
none,19,1,0.0004883640482666468
none,19,2,0.13773222727920179
none,19,3,0.19164219194063664
none,19,4,0.16417849705964147
none,19,5,0.11361925239603611
none,19,6,0.10394014827275132
none,19,7,0.08876694860646675
none,19,8,0.08423601549199286
none,19,9,0.0817467154126337
none,19,10,0.08120408869233743
none,19,11,0.08000352707368193
none,19,12,0.07604235201551912
none,19,13,0.07608304901954134
none,19,14,0.07537085144915248
none,19,15,0.07489605306889324
none,19,16,0.07486213889887473
none,19,17,0.07478752772483399
none,19,18,0.07545224545719692
none,19,19,0.07800937387659312
none,19,20,0.07820607606270051
none,19,21,0.0749977955789488
none,19,22,0.07335634975005256
none,19,23,0.07352592060014515
none,19,24,0.07259667234163779
none,19,25,0.07494353290691917
none,19,26,0.07752100982832646
none,19,27,0.07549972529522285
none,19,28,0.07467221954677103
none,19,29,0.07463152254274881
none,19,30,0.07663245857384132
none,19,31,0.07727004497018944
none,19,32,0.0740142846484118
none,19,33,0.07389897647034883
none,19,34,0.07577782148937469
none,19,35,0.07662567573983761
none,19,36,0.07583886699540802
none,19,37,0.07743283298627833
none,19,38,0.0775752725003561
none,19,39,0.07623227136762283
none,19,40,0.07367514294822662
none,19,41,0.0730375565518785
none,19,42,0.07216935379940446
none,19,43,0.07176238375918226
none,19,44,0.0734309609240933
none,19,45,0.07488927023488955
none,19,46,0.07465865387876362
none,19,47,0.07494353290691917
none,19,48,0.07610339752155246
none,19,49,0.08717298261559644
none,19,50,0.08608094634100019
none,19,51,0.08318467622141883
none,19,52,0.08448019751612619
none,19,53,0.07951516302541528
none,19,54,0.08218759962287443
none,19,55,0.08408001030990768
none,19,56,0.08828536739220381
none,19,57,0.09920573013816633
none,19,58,0.10923754162964369
none,19,59,0.15700225868372322
none,19,60,0.18163072895117038
none,19,61,0.1460954616057681
none,19,62,0.006246990117410856
none,19,63,0.0
none,20,0,0.011022105256018069
none,20,1,0.01628558444289193
none,20,2,0.17669960863047798
none,20,3,0.20132807889792514
none,20,4,0.1685737734940413
none,20,5,0.10150511086542179
none,20,6,0.09363024058712212
none,20,7,0.08734933629969274
none,20,8,0.08306258520935217
none,20,9,0.08136009387442261
none,20,10,0.07852486926087458
none,20,11,0.07629331687365615
none,20,12,0.0860741635069965
none,20,13,0.08543657711064837
none,20,14,0.08379513128175214
none,20,15,0.07615766019358208
none,20,16,0.0763950593837117
none,20,17,0.0771750852941376
none,20,18,0.07758883816836351
none,20,19,0.07764988367439683
none,20,20,0.0751944977650562
none,20,21,0.0740278503164192
none,20,22,0.07376331979027477
none,20,23,0.07568286181332284
none,20,24,0.07576425582136728
none,20,25,0.0751944977650562
none,20,26,0.07654428173179317
none,20,27,0.07562181630728951
none,20,28,0.07815181339067089
none,20,29,0.07566251331131173
none,20,30,0.07667315557786354
none,20,31,0.0777719746864635
none,20,32,0.0773989188162598
none,20,33,0.07504527541697473
none,20,34,0.07596774084147839
none,20,35,0.07652393322978207
none,20,36,0.0785859147669079
none,20,37,0.08277092334719292
none,20,38,0.08497534439839653
none,20,39,0.08205872577680406
none,20,40,0.07589991250144135
none,20,41,0.07545224545719692
none,20,42,0.07576425582136728
none,20,43,0.0756014678052784
none,20,44,0.07429238084256364
none,20,45,0.07298329387984888
none,20,46,0.07310538489191554
none,20,47,0.07466543671276733
none,20,48,0.07564216480930062
none,20,49,0.09031343475931114
none,20,50,0.08958767152091487
none,20,51,0.08556545095671873
none,20,52,0.08340172690953734
none,20,53,0.07814503055666719
none,20,54,0.07908784448318196
none,20,55,0.08110912901628559
none,20,56,0.08516526375050024
none,20,57,0.09387442261125543
none,20,58,0.10382484009468836
none,20,59,0.1456545773955274
none,20,60,0.1824446690316148
none,20,61,0.1751327739756225
none,20,62,0.0211760077595621
none,20,63,0.010940711247973628
none,21,0,0.011022105256018069
none,21,1,0.02123705326559543
none,21,2,0.18015885397236672
none,21,3,0.17981971227218158
none,21,4,0.16086847406583418
none,21,5,0.0965739905447294
none,21,6,0.08950627751287042
none,21,7,0.08610129484301131
none,21,8,0.08279805468320774
none,21,9,0.07958977419945602
none,21,10,0.0769851659420339
none,21,11,0.07625940270363764
none,21,12,0.08795300852602234
none,21,13,0.09510211556592575
none,21,14,0.0918327895761407
none,21,15,0.07554042229924507
none,21,16,0.07527589177310064
none,21,17,0.0753979827851673
none,21,18,0.07647645339175614
none,21,19,0.07625940270363764
none,21,20,0.07396002197638217
none,21,21,0.07468578521477844
none,21,22,0.0751944977650562
none,21,23,0.0749977955789488
none,21,24,0.07536406861514879
none,21,25,0.07589991250144135
none,21,26,0.077371787480245
none,21,27,0.07621192286561171
none,21,28,0.0772022166301524
none,21,29,0.07607626618553764
none,21,30,0.07785336869450794
none,21,31,0.08031553743785229
none,21,32,0.07790084853253386
none,21,33,0.07615087735957837
none,21,34,0.0773785703142487
none,21,35,0.0775684896663524
none,21,36,0.07803650521260794
none,21,37,0.08103451784224484
none,21,38,0.0833203329014929
none,21,39,0.08160427589855593
none,21,40,0.07667315557786354
none,21,41,0.07534372011313767
none,21,42,0.07557433646926359
none,21,43,0.07486892173287843
none,21,44,0.07439412335261919
none,21,45,0.07305112221988591
none,21,46,0.07270519768569704
none,21,47,0.07563538197529691
none,21,48,0.07761596950437832
none,21,49,0.08336781273951882
none,21,50,0.08223507946090035
none,21,51,0.07942698618336713
none,21,52,0.07746674715629684
none,21,53,0.07813824772266348
none,21,54,0.07854521776288569
none,21,55,0.08078355298410782
none,21,56,0.08266918083713737
none,21,57,0.0912223345158074
none,21,58,0.0995448718383515
none,21,59,0.13954324395819062
none,21,60,0.1765096892783743
none,21,61,0.17676065413651132
none,21,62,0.019595607436699202
none,21,63,0.010940711247973628
none,22,0,0.04256228337323901
none,22,1,0.05502913227204591
none,22,2,0.20319335824894358
none,22,3,0.17091385122531896
none,22,4,0.1508298797403531
none,22,5,0.097177662771059
none,22,6,0.08766134666386309
none,22,7,0.08436488933806323
none,22,8,0.08168566990660038
none,22,9,0.07807720221663016
none,22,10,0.07667315557786354
none,22,11,0.07675454958590798
none,22,12,0.08336102990551512
none,22,13,0.09072718763353704
none,22,14,0.08793266002401123
none,22,15,0.07508597242099695
none,22,16,0.07849095509085606
none,22,17,0.0752080634330636
none,22,18,0.0761847915295969
none,22,19,0.07635436237968948
none,22,20,0.07505205825097842
none,22,21,0.07596774084147839
none,22,22,0.07490961873690065
none,22,23,0.07530980594311916
none,22,24,0.07627296837164504
none,22,25,0.07625940270363764
none,22,26,0.07731752480821537
none,22,27,0.07648323622575985
none,22,28,0.07734465614423018
none,22,29,0.07625940270363764
none,22,30,0.07816537905867829
none,22,31,0.0803426687738671
none,22,32,0.08032232027185598
none,22,33,0.07867409160895605
none,22,34,0.07920993549524863
none,22,35,0.07930489517130047
none,22,36,0.07929132950329307
none,22,37,0.0789589706371116
none,22,38,0.07714117112411908
none,22,39,0.07931846083930788
none,22,40,0.07892505646709308
none,22,41,0.07840956108281162
none,22,42,0.0781925103946931
none,22,43,0.07623905420162652
none,22,44,0.07404141598442661
none,22,45,0.0728408543657711
none,22,46,0.07265771784767111
none,22,47,0.07763631800638943
none,22,48,0.07802972237860423
none,22,49,0.08258100399508923
none,22,50,0.08245891298302256
none,22,51,0.07952194585941898
none,22,52,0.07685629209596354
none,22,53,0.07701908011205241
none,22,54,0.07854521776288569
none,22,55,0.07999674423967822
none,22,56,0.08171958407661889
none,22,57,0.08888225678452971
none,22,58,0.09516316107195909
none,22,59,0.12673047052519484
none,22,60,0.15589665674111958
none,22,61,0.18083035453873336
none,22,62,0.0548120815839274
none,22,63,0.043138824263553796
none,23,0,0.07725647930218203
none,23,1,0.09326396755092213
none,23,2,0.14638712346792737
none,23,3,0.13452394679545007
none,23,4,0.1108450732885214
none,23,5,0.08922139848471489
none,23,6,0.0856807591347817
none,23,7,0.08042406278191154
none,23,8,0.07939307201334862
none,23,9,0.07716151962613019
none,23,10,0.07684950926195983
none,23,11,0.0761983571976043
none,23,12,0.07751422699432277
none,23,13,0.08076320448209671
none,23,14,0.0801324009197523
none,23,15,0.07542511412118211
none,23,16,0.07537085144915248
none,23,17,0.07397358764438958
none,23,18,0.07538441711715989
none,23,19,0.07570321031533395
none,23,20,0.07395323914237847
none,23,21,0.07509953808900435
none,23,22,0.07667993841186725
none,23,23,0.07821964173070793
none,23,24,0.078172161892682
none,23,25,0.07838242974679681
none,23,26,0.0821197712828374
none,23,27,0.07918958699323751
none,23,28,0.07948124885539676
none,23,29,0.07904714747915974
none,23,30,0.08010526958373748
none,23,31,0.08348990375158549
none,23,32,0.08295405986529292
none,23,33,0.08117017452231892
none,23,34,0.08321180755743365
none,23,35,0.08418853565396694
none,23,36,0.08010526958373748
none,23,37,0.07929132950329307
none,23,38,0.07746674715629684
none,23,39,0.07883009679104123
none,23,40,0.08492786456037062
none,23,41,0.08419531848797064
none,23,42,0.08104130067624855
none,23,43,0.08006457257971526
none,23,44,0.07769736351242276
none,23,45,0.07389219363634514
none,23,46,0.07392610780636366
none,23,47,0.077371787480245
none,23,48,0.07834173274277459
none,23,49,0.07948803168940047
none,23,50,0.07874191994899309
none,23,51,0.0771683024601339
none,23,52,0.0752012805990599
none,23,53,0.07496388140893027
none,23,54,0.07850452075886347
none,23,55,0.07999674423967822
none,23,56,0.08140757371244854
none,23,57,0.08651504771723721
none,23,58,0.09017099524523337
none,23,59,0.12326444234930238
none,23,60,0.13763048476914624
none,23,61,0.14628538095787183
none,23,62,0.06080132400919752
none,23,63,0.04474635592243151
none,24,0,0.08861094342438157
none,24,1,0.0973472336211516
none,24,2,0.14320597432019047
none,24,3,0.13148523716179095
none,24,4,0.10857960673128446
none,24,5,0.08862450909238898
none,24,6,0.08461585419620025
none,24,7,0.07965081970548935
none,24,8,0.07901323330914123
none,24,9,0.07775162618445239
none,24,10,0.07651715039577836
none,24,11,0.07607626618553764
none,24,12,0.07611018035555615
none,24,13,0.07668672124587095
none,24,14,0.07658497873581539
none,24,15,0.07586599833142284
none,24,16,0.07609661468754875
none,24,17,0.0763814937157043
none,24,18,0.07567607897931913
none,24,19,0.07665280707585244
none,24,20,0.07446195169265622
none,24,21,0.07542511412118211
none,24,22,0.07865374310694494
none,24,23,0.07808398505063385
none,24,24,0.07811111638664867
none,24,25,0.0793523750093264
none,24,26,0.08770204366788531
none,24,27,0.08421566698998176
none,24,28,0.0813533110404189
none,24,29,0.0809531238342004
none,24,30,0.08305580237534847
none,24,31,0.08376121711173362
none,24,32,0.07991535023163378
none,24,33,0.08035623444187451
none,24,34,0.08228934213292997
none,24,35,0.08380869694975955
none,24,36,0.0815160990565078
none,24,37,0.08067502764004857
none,24,38,0.0777651918524598
none,24,39,0.07963725403748194
none,24,40,0.08584354715087057
none,24,41,0.08342207541154845
none,24,42,0.08149575055449668
none,24,43,0.08127191703237446
none,24,44,0.07798902537458201
none,24,45,0.07444160319064512
none,24,46,0.07433307784658585
none,24,47,0.07676133241991169
none,24,48,0.07696481744002279
none,24,49,0.07635436237968948
none,24,50,0.07543189695518582
none,24,51,0.07562859914129322
none,24,52,0.07581851849339691
none,24,53,0.07556755363525988
none,24,54,0.07824677306672274
none,24,55,0.07939985484735232
none,24,56,0.0823232563029485
none,24,57,0.08641330520718167
none,24,58,0.08941810067082229
none,24,59,0.11471128867063236
none,24,60,0.12790390080783554
none,24,61,0.15408564006213077
none,24,62,0.0850838697424558
none,24,63,0.07725647930218203
none,25,0,0.07787371719651905
none,25,1,0.08967584836296301
none,25,2,0.13603651877827594
none,25,3,0.12516363587033935
none,25,4,0.10912901628558444
none,25,5,0.08725437662364088
none,25,6,0.08435132367005582
none,25,7,0.0805258052919671
none,25,8,0.07875548561700049
none,25,9,0.07574390731935618
none,25,10,0.07591347816944875
none,25,11,0.0753979827851673
none,25,12,0.0745976083727303
none,25,13,0.07471969938479696
none,25,14,0.07492318440490806
none,25,15,0.07522841193507471
none,25,16,0.07602200351350802
none,25,17,0.07586599833142284
none,25,18,0.0757846043233784
none,25,19,0.07571677598334135
none,25,20,0.07570321031533395
none,25,21,0.07710047412009687
none,25,22,0.07933202650731529
none,25,23,0.07758883816836351
none,25,24,0.0789589706371116
none,25,25,0.08061398213401523
none,25,26,0.08561293079474466
none,25,27,0.08353060075560771
none,25,28,0.08091920966418188
none,25,29,0.0821401197848485
none,25,30,0.08552475395269651
none,25,31,0.08494821306238172
none,25,32,0.0797389965475375
none,25,33,0.08167888707259667
none,25,34,0.08245891298302256
none,25,35,0.08226899363091887
none,25,36,0.08141435654645224
none,25,37,0.0811430431863041
none,25,38,0.07897253630511901
none,25,39,0.07904714747915974
none,25,40,0.08267596367114108
none,25,41,0.07820607606270051
none,25,42,0.07810433355264497
none,25,43,0.07850452075886347
none,25,44,0.07946768318738935
none,25,45,0.07632044820967096
none,25,46,0.07615087735957837
none,25,47,0.07492318440490806
none,25,48,0.0765985444038228
none,25,49,0.07672063541588947
none,25,50,0.07546581112520433
none,25,51,0.07562181630728951
none,25,52,0.07645610488974504
none,25,53,0.07602200351350802
none,25,54,0.07775162618445239
none,25,55,0.07886401096105974
none,25,56,0.0819095034287226
none,25,57,0.0839104394598151
none,25,58,0.08695593192747794
none,25,59,0.11191676106110655
none,25,60,0.12445143829995048
none,25,61,0.1404657093826943
none,25,62,0.1019188637396477
none,25,63,0.09484436787378503
none,26,0,0.28068723674125523
none,26,1,0.2830137488045255
none,26,2,0.15192869884895308
none,26,3,0.11333437336788056
none,26,4,0.10126092884128847
none,26,5,0.08669140140133351
none,26,6,0.08575537030882244
none,26,7,0.08223507946090035
none,26,8,0.08216725112086332
none,26,9,0.0773650046462413
none,26,10,0.07642897355373023
none,26,11,0.07510632092300805
none,26,12,0.07276624319173036
none,26,13,0.07252206116759705
none,26,14,0.07360053177418589
none,26,15,0.07510632092300805
none,26,16,0.07531658877712286
none,26,17,0.07371583995224885
none,26,18,0.07484179039686362
none,26,19,0.07640862505171911
none,26,20,0.07641540788572282
none,26,21,0.07712082262210797
none,26,22,0.07823999023271903
none,26,23,0.08246569581702627
none,26,24,0.08197733176875963
none,26,25,0.08000352707368193
none,26,26,0.0805461537939782
none,26,27,0.0787487027829968
none,26,28,0.0849007332243558
none,26,29,0.08454124302215951
none,26,30,0.08819040771615197
none,26,31,0.08604703217098168
none,26,32,0.08527378909455949
none,26,33,0.08524665775854467
none,26,34,0.083523817921604
none,26,35,0.08274379201117811
none,26,36,0.08224186229490406
none,26,37,0.08210620561483
none,26,38,0.08058685079800042
none,26,39,0.07966438537349675
none,26,40,0.07923028399725973
none,26,41,0.07923028399725973
none,26,42,0.07616444302758578
none,26,43,0.07533015444513026
none,26,44,0.07705299428207094
none,26,45,0.0763950593837117
none,26,46,0.07656463023380429
none,26,47,0.07573712448535247
none,26,48,0.07576425582136728
none,26,49,0.07731752480821537
none,26,50,0.07613052885756727
none,26,51,0.0773650046462413
none,26,52,0.0763814937157043
none,26,53,0.07570999314933766
none,26,54,0.07699873161004131
none,26,55,0.07724969646817834
none,26,56,0.07849095509085606
none,26,57,0.08165853857058557
none,26,58,0.08443950051210397
none,26,59,0.1046930428471624
none,26,60,0.11522678405491382
none,26,61,0.12470240315808752
none,26,62,0.15131824378861977
none,26,63,0.1484016251670273
none,27,0,0.3068621931615468
none,27,1,0.2919331755193955
none,27,2,0.14456932395493485
none,27,3,0.1098412138559733
none,27,4,0.10080647896304033
none,27,5,0.08537553160461504
none,27,6,0.08557223379072244
none,27,7,0.08369338877169659
none,27,8,0.08209263994682259
none,27,9,0.07833494990877088
none,27,10,0.07496388140893027
none,27,11,0.07406176448643773
none,27,12,0.07196586877929337
none,27,13,0.07150463606704154
none,27,14,0.07286798570178592
none,27,15,0.07386506230033033
none,27,16,0.07400071898040439
none,27,17,0.07673420108389688
none,27,18,0.0773785703142487
none,27,19,0.07812468205465607
none,27,20,0.07555398796725248
none,27,21,0.07649001905976355
none,27,22,0.07927098100128195
none,27,23,0.07869444011096717
none,27,24,0.07784658586050423
none,27,25,0.07786015152851164
none,27,26,0.08068181047405226
none,27,27,0.08195020043274481
none,27,28,0.08639295670517055
none,27,29,0.08744429597574459
none,27,30,0.0954073430960924
none,27,31,0.09485793354179244
none,27,32,0.10562907393967347
none,27,33,0.10526958373747719
none,27,34,0.09213801710630735
none,27,35,0.08536874877061133
none,27,36,0.08322537322544106
none,27,37,0.08165175573658186
none,27,38,0.07979325921956712
none,27,39,0.0789793191391227
none,27,40,0.07925063249927085
none,27,41,0.07939307201334862
none,27,42,0.07787371719651905
none,27,43,0.07668672124587095
none,27,44,0.07686985776397094
none,27,45,0.0752148462670673
none,27,46,0.0752012805990599
none,27,47,0.07686985776397094
none,27,48,0.07655784739980058
none,27,49,0.07703942861406353
none,27,50,0.07533693727913397
none,27,51,0.07627296837164504
none,27,52,0.07575069015335988
none,27,53,0.07638827654970799
none,27,54,0.07691055476799316
none,27,55,0.0769716002740265
none,27,56,0.07842312675081903
none,27,57,0.08249960998704478
none,27,58,0.08479220788029655
none,27,59,0.10241401062191804
none,27,60,0.11139448284282139
none,27,61,0.11928970162313218
none,27,62,0.15681912216562324
none,27,63,0.16732573203735984
none,28,0,0.30011327332786186
none,28,1,0.2856387055639587
none,28,2,0.13362861270696122
none,28,3,0.10189173240363289
none,28,4,0.0945866201816443
none,28,5,0.08353060075560771
none,28,6,0.0827370091771744
none,28,7,0.0805393709599745
none,28,8,0.078355298410782
none,28,9,0.07668672124587095
none,28,10,0.0738107996283007
none,28,11,0.07360053177418589
none,28,12,0.07266450068167482
none,28,13,0.07256275817161927
none,28,14,0.07331565274603034
none,28,15,0.0736140974421933
none,28,16,0.07270519768569704
none,28,17,0.07556077080125619
none,28,18,0.07554720513324878
none,28,19,0.08111591185028928
none,28,20,0.078172161892682
none,28,21,0.07803650521260794
none,28,22,0.08150931622250408
none,28,23,0.08093277533218929
none,28,24,0.08140757371244854
none,28,25,0.08127869986637817
none,28,26,0.08441236917608916
none,28,27,0.08673888123935942
none,28,28,0.09266029532459252
none,28,29,0.10105744382117736
none,28,30,0.09791020884345897
none,28,31,0.10516105839341794
none,28,32,0.10356709240254763
none,28,33,0.0977542036613738
none,28,34,0.09523098941199612
none,28,35,0.09471549402771466
none,28,36,0.08873981727045194
none,28,37,0.08447341468212248
none,28,38,0.08100738650623003
none,28,39,0.08009848674973377
none,28,40,0.07938628917934491
none,28,41,0.0793523750093264
none,28,42,0.07866730877495236
none,28,43,0.07936594067733381
none,28,44,0.07874191994899309
none,28,45,0.07509275525500064
none,28,46,0.07468578521477844
none,28,47,0.07423133533653031
none,28,48,0.07418385549850438
none,28,49,0.0751944977650562
none,28,50,0.07445516885865253
none,28,51,0.07561503347328581
none,28,52,0.07416350699649328
none,28,53,0.07463152254274881
none,28,54,0.07647645339175614
none,28,55,0.07786693436251535
none,28,56,0.07909462731718567
none,28,57,0.0821401197848485
none,28,58,0.08366625743568178
none,28,59,0.0924228961344629
none,28,60,0.10263106131003656
none,28,61,0.11730911409405077
none,28,62,0.22215816212329836
none,28,63,0.23071131580196838
none,29,0,0.289498138112066
none,29,1,0.2709335214439297
none,29,2,0.13073234258737987
none,29,3,0.09905650779008485
none,29,4,0.0924093304664555
none,29,5,0.08246569581702627
none,29,6,0.08063433063602635
none,29,7,0.07918958699323751
none,29,8,0.077371787480245
none,29,9,0.07615766019358208
none,29,10,0.07411602715846735
none,29,11,0.07316643039794887
none,29,12,0.07159959574309338
none,29,13,0.07181664643121188
none,29,14,0.0724474499935563
none,29,15,0.07293581404182295
none,29,16,0.07190482327326003
none,29,17,0.07462473970874511
none,29,18,0.07531658877712286
none,29,19,0.08028840610183748
none,29,20,0.07704621144806723
none,29,21,0.07794154553655608
none,29,22,0.08060719930001153
none,29,23,0.07986787039360786
none,29,24,0.08068181047405226
none,29,25,0.08127869986637817
none,29,26,0.08398505063385583
none,29,27,0.08725437662364088
none,29,28,0.09447809483758504
none,29,29,0.10520853823144387
none,29,30,0.10238687928590323
none,29,31,0.11220164008926209
none,29,32,0.11137413434081028
none,29,33,0.10323473353636617
none,29,34,0.09818152220360711
none,29,35,0.09710305159701826
none,29,36,0.09086284431361111
none,29,37,0.08582998148286317
none,29,38,0.08261491816510774
none,29,39,0.08128548270038187
none,29,40,0.08023414342980784
none,29,41,0.08042406278191154
none,29,42,0.07867409160895605
none,29,43,0.07961012270146713
none,29,44,0.07888435946307086
none,29,45,0.07493675007291546
none,29,46,0.07466543671276733
none,29,47,0.07434664351459326
none,29,48,0.07414994132848587
none,29,49,0.07410246149045994
none,29,50,0.07332243558003405
none,29,51,0.07332921841403775
none,29,52,0.07353948626815256
none,29,53,0.0759948721774932
none,29,54,0.07826712156873385
none,29,55,0.07801615671059682
none,29,56,0.07931167800530417
none,29,57,0.08201802877278185
none,29,58,0.08349668658558919
none,29,59,0.09099171815968148
none,29,60,0.10187816673562548
none,29,61,0.11564053692913974
none,29,62,0.24193012324409385
none,29,63,0.2566692215341414
none,30,0,0.29045451770658814
none,30,1,0.266673901689604
none,30,2,0.12944360412667621
none,30,3,0.09813404236558118
none,30,4,0.09225332528437032
none,30,5,0.08284553452123367
none,30,6,0.08005100691170786
none,30,7,0.07524876043708582
none,30,8,0.07429238084256364
none,30,9,0.07433307784658585
none,30,10,0.07292903120781925
none,30,11,0.071836994933223
none,30,12,0.07157924724108226
none,30,13,0.07195230311128596
none,30,14,0.07229144481147112
none,30,15,0.07226431347545631
none,30,16,0.07237962165351927
none,30,17,0.07327495574200812
none,30,18,0.07430594651057104
none,30,19,0.07672741824989317
none,30,20,0.07524876043708582
none,30,21,0.07781945452448942
none,30,22,0.08039014861189302
none,30,23,0.07802972237860423
